date,cpi,var,var_acum
2022-08-01T00:00:00Z,1534656173674.0356,0.08163729762688043,0.6052065191307925
2022-09-01T00:00:00Z,1975657129445.7715,0.28736140598578497,1.0664809213657644
2022-10-01T00:00:00Z,2097257806059.8662,0.061549483866265575,1.1936717554953127
2022-11-01T00:00:00Z,2360699372428.672,0.12561239043078598,1.4692241085235773
2022-12-01T00:00:00Z,3193953035641.84,0.3529689857781093,2.3407836377680007
2023-01-01T00:00:00Z,4539792489134.718,0.4213710841939242,0.4213710841939242
2023-02-01T00:00:00Z,5415933239110.274,0.19299136514994086,0.6956834301171613
2023-03-01T00:00:00Z,5745739904651.483,0.06089562979830765,0.7989431405327005
2023-04-01T00:00:00Z,5964146827012.61,0.03801197513035959,0.8673245224515607
2023-05-01T00:00:00Z,6269767754226.854,0.05124302537791925,0.9630118803443568
2023-06-01T00:00:00Z,6655824609042.915,0.06157434692150998,1.083883054875726
2023-07-01T00:00:00Z,7068447678065.541,0.06199428219037162,1.2130718890314252
